process_nm,tmus,texture_rate,rops,pixel_rate,direct_x,shader,open_gl,memory_mb,memory_speed_mhz,memory_type,memory_bandwidth_gbs,boost_clock_mhz,psu_w,min_ram_mb,recom_ram_mb,min_vram_mb,recom_vram_mb,min_os,recom_os,min_direct_x,recom_direct_x,min_hdd_mb,recom_hdd_mb,release_date,name,hard_filter_count,soft_filter_count,norm_texture_rate,norm_pixel_rate,norm_memory_bandwidth_gbs,norm_tmus,norm_rops,norm_memory_speed_mhz,norm_boost_clock_mhz,perf_feature_count,perf_score
60.0,36.0,23.0,16.0,11.0,10.05,4.05,2.7,512.0,1013.0,3.5,64.85,,425.0,2048.0,6144.0,,,Windows XP 32-bit,Windows 7 64-bit,10.0,11.0,10240.0,10240.0,2014-08-27,Metro Redux,2,5,0.035629453681710214,0.04666666666666667,0.09470198675496688,0.1111111111111111,0.09433962264150944,0.4847537138389367,,6,0.0963513862546936
28.0,96.0,97.0,28.0,29.0,11.15,5.0,4.3,2048.0,1451.0,5.0,161.7,1015.0,475.0,8192.0,16384.0,3072.0,6144.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,8192.0,8192.0,2021-07-24,Metro Sim Hustle,2,5,0.15281076801266824,0.12666666666666668,0.23723325974981602,0.29890453834115804,0.20754716981132076,0.7130570758405004,0.38571428571428573,7,0.2590794887299472
21.0,60.0,69.0,32.0,39.5,11.6,2.5,4.35,2048.0,1476.0,5.0,132.85,727.5,400.0,8192.0,8192.0,2000.0,8000.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,51200.0,51200.0,2019-02-15,Metro: Exodus,2,5,0.10847189231987332,0.17333333333333334,0.194775570272259,0.18622848200312989,0.24528301886792453,0.726088089653375,0.22142857142857142,7,0.2223800194438298
21.0,60.0,69.0,32.0,39.5,11.6,2.5,4.35,2048.0,1476.0,5.0,132.85,727.5,400.0,8192.0,8192.0,2000.0,8000.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,51200.0,51200.0,2020-02-11,Metro: Exodus - Sam's Story,2,5,0.10847189231987332,0.17333333333333334,0.194775570272259,0.18622848200312989,0.24528301886792453,0.726088089653375,0.22142857142857142,7,0.2223800194438298
21.0,60.0,69.0,32.0,39.5,11.6,2.5,4.35,2048.0,1476.0,5.0,132.85,727.5,400.0,8192.0,8192.0,2000.0,8000.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,51200.0,51200.0,2019-08-20,Metro: Exodus - The Two Colonels,2,5,0.10847189231987332,0.17333333333333334,0.194775570272259,0.18622848200312989,0.24528301886792453,0.726088089653375,0.22142857142857142,7,0.2223800194438298
60.0,36.0,23.0,16.0,11.0,10.05,4.05,2.7,512.0,1013.0,3.5,64.85,,425.0,2048.0,6144.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,11.0,20480.0,20480.0,2013-05-16,Metro: Last Light,2,5,0.035629453681710214,0.04666666666666667,0.09470198675496688,0.1111111111111111,0.09433962264150944,0.4847537138389367,,6,0.0963513862546936
60.0,36.0,23.0,16.0,11.0,10.05,4.05,2.7,512.0,1013.0,3.5,64.85,,425.0,2048.0,6144.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,11.0,20480.0,20480.0,2013-10-15,Metro: Last Light - Chronicles Pack,2,5,0.035629453681710214,0.04666666666666667,0.09470198675496688,0.1111111111111111,0.09433962264150944,0.4847537138389367,,6,0.0963513862546936
60.0,36.0,23.0,16.0,11.0,10.05,4.05,2.7,512.0,1013.0,3.5,64.85,,425.0,2048.0,6144.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,11.0,20480.0,20480.0,2013-09-18,Metro: Last Light - Developer Pack,2,5,0.035629453681710214,0.04666666666666667,0.09470198675496688,0.1111111111111111,0.09433962264150944,0.4847537138389367,,6,0.0963513862546936
60.0,36.0,23.0,16.0,11.0,10.05,4.05,2.7,512.0,1013.0,3.5,64.85,,425.0,2048.0,6144.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,11.0,20480.0,20480.0,2013-07-17,Metro: Last Light - Faction Pack,2,5,0.035629453681710214,0.04666666666666667,0.09470198675496688,0.1111111111111111,0.09433962264150944,0.4847537138389367,,6,0.0963513862546936
60.0,36.0,23.0,16.0,11.0,10.05,4.05,2.7,512.0,1013.0,3.5,64.85,,425.0,2048.0,6144.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,11.0,20480.0,20480.0,2013-09-03,Metro: Last Light - Tower Pack,2,5,0.035629453681710214,0.04666666666666667,0.09470198675496688,0.1111111111111111,0.09433962264150944,0.4847537138389367,,6,0.0963513862546936
60.0,36.0,23.0,16.0,11.0,10.05,4.05,2.7,512.0,1013.0,3.5,64.85,,425.0,2048.0,6144.0,,,Windows XP 32-bit,Windows 7 64-bit,10.0,11.0,10240.0,10240.0,2014-08-27,Metro: Last Light Redux,2,5,0.035629453681710214,0.04666666666666667,0.09470198675496688,0.1111111111111111,0.09433962264150944,0.4847537138389367,,6,0.0963513862546936
67.5,28.0,20.5,8.0,8.5,10.05,4.05,2.6500000000000004,512.0,950.0,4.0,73.6,,425.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,11.0,3072.0,3072.0,2012-11-28,Miasmata,2,5,0.03167062549485352,0.035555555555555556,0.10757910228108902,0.08607198748043818,0.018867924528301886,0.4519155590304926,,6,0.06680708874049616
40.0,18.0,13.0,,4.0,11.0,5.0,3.7,1024.0,900.0,3.0,28.8,,350.0,4096.0,8192.0,1024.0,4096.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,5120.0,5120.0,2017-06-23,Micro Machines World Series,2,4,0.01979414093428345,0.015555555555555555,0.041648270787343636,0.054773082942097026,,0.4258535314047433,,5,0.0495643391011068
47.5,12.0,6.5,,3.0,10.1,4.1,3.1,384.0,795.0,3.0,12.7,,300.0,2048.0,6144.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,11.0,10240.0,30720.0,2012-02-29,Microsoft Flight,2,4,0.009501187648456057,0.011111111111111112,0.01795437821927888,0.03599374021909233,,0.3711232733906698,,5,0.030247548706227596
21.0,128.0,149.0,32.0,37.5,12.0,5.0,4.5,3072.0,1751.0,5.0,224.15,1164.5,500.0,8192.0,16384.0,2048.0,4096.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,153600.0,153600.0,2020-08-18,Microsoft Flight Simulator,2,5,0.23515439429928742,0.16444444444444445,0.3291390728476821,0.39906103286384975,0.24528301886792453,0.8694292415949961,0.47114285714285714,7,0.33860409085280174
100.0,6.0,3.0,,2.0,9.0,2.5,2.0,192.0,328.5,2.0,5.25,,300.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,2048.0,2048.0,2015-01-01,Microsoft Flight Simulator 2015,2,4,0.00395882818685669,0.006666666666666667,0.006990434142752024,0.017214397496087636,,0.12796455564242898,,5,0.013237080580915949
28.0,104.0,100.5,28.0,27.5,11.1,5.0,4.25,2560.0,1438.5,5.0,204.1,516.5,525.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,18432.0,18432.0,2021-10-01,MidKnight Story,2,5,0.1583531274742676,0.12,0.29963208241353934,0.323943661971831,0.20754716981132076,0.7065415689340631,0.10085714285714285,7,0.22283082563465276
40.0,64.0,47.5,32.0,23.5,11.5,5.0,3.85,1024.0,962.5,5.0,123.2,,475.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,25600.0,40960.0,2014-12-16,Middle-Earth: Shadow of Mordor - Lord of the Hunt,2,5,0.07442596991290577,0.10222222222222223,0.1805739514348786,0.19874804381846636,0.24528301886792453,0.4584310659369299,,6,0.17695447557612262
40.0,64.0,47.5,32.0,23.5,11.5,5.0,3.85,1024.0,962.5,5.0,123.2,,475.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,25600.0,40960.0,2014-11-21,Middle-Earth: Shadow of Mordor - Power of Defiance,2,5,0.07442596991290577,0.10222222222222223,0.1805739514348786,0.19874804381846636,0.24528301886792453,0.4584310659369299,,6,0.17695447557612262
40.0,64.0,45.0,32.0,22.5,11.5,5.0,3.85,1024.0,950.0,5.0,121.6,,475.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,25600.0,40960.0,2015-03-10,Middle-Earth: Shadow of Mordor - The Bright Lord,2,5,0.07046714172604909,0.09777777777777778,0.17821927888153052,0.19874804381846636,0.24528301886792453,0.4519155590304926,,6,0.17326128194705792
40.0,64.0,45.0,32.0,22.5,11.5,5.0,3.85,1024.0,950.0,5.0,121.6,,475.0,4096.0,8192.0,1024.0,2048.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,25600.0,40960.0,2014-09-30,Middle-earth: Shadow of Mordor,2,5,0.07046714172604909,0.09777777777777778,0.17821927888153052,0.19874804381846636,0.24528301886792453,0.4519155590304926,,6,0.17326128194705792
28.0,112.0,100.0,32.0,28.5,11.1,5.0,4.2,2560.0,1376.0,5.0,216.15,490.0,500.0,8192.0,16384.0,2000.0,4000.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,61440.0,61440.0,2017-10-10,Middle-earth: Shadow of War,2,5,0.15756136183689629,0.12444444444444444,0.3173657100809419,0.3489827856025039,0.24528301886792453,0.6739640344018765,0.08571428571428572,7,0.2266989574215193
,,,,,9.5,3.55,1.75,,,2.0,,,,,,,,Windows 98,Windows XP 32-bit,9.0,,1638.4,1638.4,2003-04-09,Midnight Club 2,1,0,,,,,,,,0,
41.5,16.0,6.5,8.0,3.0,10.6,4.55,3.75,768.0,450.0,3.0,7.2,,150.0,2048.0,4096.0,1.0,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,,,2015-11-24,Might & Magic Heroes Online,2,5,0.009501187648456057,0.011111111111111112,0.00986019131714496,0.048513302034428794,0.018867924528301886,0.19129528277299973,,6,0.023811403385836753
60.0,36.0,23.0,16.0,11.0,10.05,4.05,2.7,512.0,1013.0,3.5,64.85,,425.0,4096.0,6144.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,11.0,5120.0,5120.0,2014-03-27,Might & Magic X Legacy - The Falcon & The Unicorn,2,5,0.035629453681710214,0.04666666666666667,0.09470198675496688,0.1111111111111111,0.09433962264150944,0.4847537138389367,,6,0.0963513862546936
32.5,4.0,2.5,,1.0,9.5,3.5,2.55,256.0,450.0,2.0,14.4,,375.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,2048.0,2048.0,2011-09-22,Might & Magic: Clash of Heroes - I Am the Boss,2,4,0.003167062549485352,0.0022222222222222222,0.020456217807211186,0.010954616588419406,,0.19129528277299973,,5,0.01247137050847165
41.5,44.0,32.0,8.0,9.0,10.6,4.5,3.2,512.0,1033.5,3.0,49.05,,375.0,2048.0,4096.0,1024.0,,Windows XP 64-bit,Windows 7 64-bit,9.0,9.0,,,2015-11-25,Might And Magic Heroes Online,2,5,0.0498812351543943,0.03777777777777778,0.0714495952906549,0.13615023474178403,0.018867924528301886,0.49543914516549387,,6,0.07452769743092894
72.5,12.0,8.5,,4.0,10.0,4.0,2.6,384.0,850.0,3.0,27.2,,375.0,1536.0,3072.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,2048.0,2048.0,2012-09-27,Might and Magic Heroes VI: Danse Macabre,2,4,0.012668250197941409,0.015555555555555555,0.039293598233995586,0.03599374021909233,,0.39979150377899403,,5,0.04068149453121298
72.5,12.0,8.5,,4.0,10.0,4.0,2.6,384.0,850.0,3.0,27.2,,375.0,1536.0,3072.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,2048.0,2048.0,2012-07-12,Might and Magic Heroes VI: Pirates of the Savage Sea,2,4,0.012668250197941409,0.015555555555555555,0.039293598233995586,0.03599374021909233,,0.39979150377899403,,5,0.04068149453121298
72.5,12.0,8.5,,4.0,10.0,4.0,2.6,384.0,850.0,3.0,27.2,,375.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,8192.0,8192.0,2013-02-28,Might and Magic Heroes VI: Shades of Darkness,2,4,0.012668250197941409,0.015555555555555555,0.039293598233995586,0.03599374021909233,,0.39979150377899403,,5,0.04068149453121298
40.0,64.0,45.0,32.0,22.5,11.5,5.0,3.85,1024.0,950.0,5.0,121.6,,475.0,4096.0,6144.0,,,Windows 7 64-bit,Windows 8 64-bit,9.0,11.0,5120.0,5120.0,2015-09-30,Might and Magic Heroes VII,2,5,0.07046714172604909,0.09777777777777778,0.17821927888153052,0.19874804381846636,0.24528301886792453,0.4519155590304926,,6,0.17326128194705792
60.0,36.0,23.0,16.0,11.0,10.05,4.05,2.7,512.0,1013.0,3.5,64.85,,425.0,4096.0,6144.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,11.0,5120.0,5120.0,2014-01-23,Might and Magic X Legacy,2,5,0.035629453681710214,0.04666666666666667,0.09470198675496688,0.1111111111111111,0.09433962264150944,0.4847537138389367,,6,0.0963513862546936
32.5,4.0,2.5,,1.0,9.5,3.5,2.55,256.0,450.0,2.0,14.4,,375.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,2048.0,2048.0,2011-09-22,Might and Magic: Clash of Heroes,2,4,0.003167062549485352,0.0022222222222222222,0.020456217807211186,0.010954616588419406,,0.19129528277299973,,5,0.01247137050847165
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,1024.0,,,Windows XP 32-bit,,9.0,9.0,7168.0,,2006-10-27,Might and Magic: Dark Messiah,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1024.0,1024.0,2013-03-22,Might and Magic: Duel Of Champions,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2008-12-13,Mightier,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
40.0,78.0,63.0,40.0,31.0,11.0,5.0,4.1,1792.0,1149.5,5.0,176.7,,575.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,12.0,7168.0,7168.0,2020-09-21,Mighty Fight Federation,2,5,0.09897070467141726,0.13555555555555557,0.259308314937454,0.24256651017214398,0.32075471698113206,0.5559030492572322,,6,0.23062544905290822
41.5,16.0,6.5,8.0,3.0,10.6,4.55,3.75,768.0,450.0,3.0,7.2,,150.0,4096.0,8192.0,512.0,2048.0,Windows 7 64-bit,Windows 10 64-bit,9.0,9.0,1024.0,1024.0,2021-06-05,Mighty Goose,2,5,0.009501187648456057,0.011111111111111112,0.00986019131714496,0.048513302034428794,0.018867924528301886,0.19129528277299973,,6,0.023811403385836753
34.0,36.0,34.5,20.0,19.0,11.05,5.0,4.15,1024.0,1075.0,5.0,85.2,,425.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,2048.0,2048.0,2016-06-24,Mighty No. 9,2,5,0.053840063341250986,0.08222222222222222,0.1246504782928624,0.1111111111111111,0.1320754716981132,0.5170706280948658,,6,0.12695594481680478
67.5,8.0,4.5,,2.0,10.05,4.05,2.55,384.0,400.0,2.0,9.6,,325.0,1024.0,2048.0,512.0,1024.0,Windows 7 64-bit,Windows 10 64-bit,9.0,9.0,1024.0,1024.0,2018-05-31,Milanoir,2,4,0.006334125098970704,0.006666666666666667,0.013392200147167034,0.023474178403755867,,0.16523325514725046,,5,0.018545008368553897
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2015-01-20,Mimpi,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
27.5,2.0,1.0,,1.0,9.5,3.55,2.6,256.0,200.0,2.5,6.4,,175.0,2048.0,4096.0,,,Windows XP 32-bit,,9.0,9.0,2048.0,2048.0,2014-08-05,Mind: Path to Thalamus,2,4,0.000791765637371338,0.0022222222222222222,0.008682855040470935,0.004694835680751174,,0.06098514464425332,,5,0.005347837819352513
40.0,8.0,5.0,,2.5,10.5,4.5,3.1500000000000004,1024.0,450.0,2.5,7.2,,350.0,2048.0,4096.0,,,Windows Vista 32-bit,Windows 10 64-bit,10.0,10.0,3072.0,3072.0,2020-02-07,MindSeize,2,4,0.007125890736342043,0.008888888888888889,0.00986019131714496,0.023474178403755867,,0.19129528277299973,,5,0.019479299180950455
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2015-01-07,Mine Dudes,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
31.0,6.0,5.5,,4.0,11.05,5.0,4.2,512.0,849.0,3.0,20.0,575.0,300.0,4096.0,8192.0,,,Windows 7 32-bit,Windows 10 64-bit,9.0,9.0,1024.0,4096.0,2011-11-11,Minecraft,2,4,0.00791765637371338,0.015555555555555555,0.02869757174392936,0.017214397496087636,,0.399270263226479,0.13428571428571429,6,0.038511105776264355
7.5,320.0,632.0,112.0,225.5,12.05,3.25,2.3,20480.0,1750.0,6.0,680.0,1975.0,800.0,,,,,,,,,,,2023-01-01,Minecraft Legends,2,5,1.0,1.0,1.0,1.0,1.0,0.8689080010424811,0.9342857142857143,7,0.9706547549698625
13.0,188.0,299.0,56.0,90.0,12.05,2.5,2.2,7168.0,1125.0,2.0,296.0,1613.0,525.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,40960.0,40960.0,2020-04-16,Minecraft RTX,2,5,0.47268408551068886,0.3977777777777778,0.434878587196468,0.5868544600938967,0.4716981132075472,0.5431326557206151,0.7274285714285714,7,0.5097449193646607
28.0,80.0,81.5,28.0,28.5,11.1,5.0,4.25,2048.0,1351.0,5.0,148.89999999999998,516.5,475.0,8192.0,8192.0,2000.0,2000.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,6144.0,6144.0,2020-05-26,Minecraft: Dungeons,2,5,0.12826603325415678,0.12444444444444444,0.21839587932303162,0.24882629107981222,0.20754716981132076,0.6609330205890018,0.10085714285714285,7,0.19816631337786958
41.5,16.0,6.5,8.0,3.0,10.6,4.55,3.75,768.0,450.0,3.0,7.2,,150.0,3072.0,4096.0,,,Windows XP 32-bit,Windows 7 32-bit,9.0,9.0,3072.0,3072.0,2015-10-13,Minecraft: Story Mode,2,5,0.009501187648456057,0.011111111111111112,0.00986019131714496,0.048513302034428794,0.018867924528301886,0.19129528277299973,,6,0.023811403385836753
40.0,24.0,17.5,8.0,9.0,11.0,5.0,4.1,1024.0,850.0,4.0,43.2,,400.0,3072.0,4096.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,10240.0,10240.0,2017-07-11,Minecraft: Story Mode - Season Two,2,5,0.026920031670625493,0.03777777777777778,0.06284032376747609,0.07355242566510173,0.018867924528301886,0.39979150377899403,,6,0.057317096163967365
27.5,2.0,1.0,,1.0,8.5,2.0,1.65,64.0,300.0,1.0,3.2,,,,1024.0,,,Windows XP 32-bit,Windows XP 32-bit,8.0,9.0,1024.0,1024.0,2015-07-29,Minecraft: Windows 10 Edition,2,4,0.000791765637371338,0.0022222222222222222,0.003973509933774834,0.004694835680751174,,0.11310919989575188,,5,0.0051752978935814785
47.5,12.0,6.5,,3.5,10.5,4.5,2.6500000000000004,384.0,450.0,2.5,11.2,,375.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,3072.0,3072.0,2012-11-28,Miner Wars,2,4,0.009501187648456057,0.013333333333333334,0.015746872700515082,0.03599374021909233,,0.19129528277299973,,5,0.02676507332218093
28.0,60.0,63.5,24.0,25.5,11.2,5.0,4.35,2048.0,1375.0,5.0,132.8,1067.5,400.0,8192.0,16384.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,12.0,30720.0,30720.0,2020-05-26,Miners Mettle,2,5,0.0997624703087886,0.1111111111111111,0.19470198675496692,0.18622848200312989,0.16981132075471697,0.6734427938493615,0.4157142857142857,7,0.21178061739874704
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-08-11,Mini Metro,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
41.5,16.0,6.5,8.0,3.0,10.6,4.55,3.75,768.0,450.0,3.0,7.2,,150.0,2048.0,4096.0,1024.0,2048.0,Windows 7 64-bit,Windows 7 64-bit,10.0,1.0,1024.0,1024.0,2021-07-20,Mini Motorways,2,5,0.009501187648456057,0.011111111111111112,0.00986019131714496,0.048513302034428794,0.018867924528301886,0.19129528277299973,,6,0.023811403385836753
47.5,6.0,3.5,,2.0,10.05,4.05,3.1500000000000004,256.0,250.0,2.0,2.0,,150.0,1024.0,8192.0,512.0,1024.0,Windows XP 32-bit,Windows XP 32-bit,10.0,10.0,,,2014-09-12,Minimum,2,4,0.004750593824228029,0.006666666666666667,0.002207505518763797,0.017214397496087636,,0.08704717227000261,,5,0.010093481391212224
92.5,12.0,6.0,8.0,4.5,9.55,3.55,2.4,256.0,650.0,3.0,28.8,,200.0,2048.0,4096.0,,,Windows XP 32-bit,Windows Vista 64-bit,9.0,9.0,1024.0,1024.0,2014-03-05,Mining & Tunneling Simulator,2,5,0.00870942201108472,0.017777777777777778,0.041648270787343636,0.03599374021909233,0.018867924528301886,0.2955433932759969,,6,0.03301206495652063
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2012-12-10,Minion Master,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
40.0,8.0,5.0,,2.5,10.5,4.5,3.1500000000000004,1024.0,450.0,2.5,7.2,,350.0,2048.0,4096.0,1.0,,Windows 7 32-bit,Windows 10 64-bit,10.0,10.0,1024.0,2048.0,2020-01-30,Ministry of Broadcast,2,4,0.007125890736342043,0.008888888888888889,0.00986019131714496,0.023474178403755867,,0.19129528277299973,,5,0.019479299180950455
32.5,2.0,1.0,,1.0,9.5,3.5,2.55,256.0,400.0,2.0,9.6,,325.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2018-04-03,Minit,2,4,0.000791765637371338,0.0022222222222222222,0.013392200147167034,0.004694835680751174,,0.16523325514725046,,5,0.007118537618310898
28.0,80.0,81.5,28.0,28.5,11.1,5.0,4.25,2048.0,1351.0,5.0,148.89999999999998,516.5,475.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,10.0,11.0,3072.0,3072.0,2019-08-27,Minoria,2,5,0.12826603325415678,0.12444444444444444,0.21839587932303162,0.24882629107981222,0.20754716981132076,0.6609330205890018,0.10085714285714285,7,0.19816631337786958
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2017-08-12,Minotaur,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
40.0,28.0,18.5,,5.0,10.55,4.5,3.65,1024.0,925.0,5.0,59.2,,350.0,4096.0,4096.0,,,Windows 7 32-bit,Windows 10 64-bit,9.0,9.0,,,2019-09-05,Minotaur (2019),2,4,0.028503562945368172,0.02,0.08638704930095659,0.08607198748043818,,0.43888454521761794,,5,0.07143614022107618
40.0,18.0,13.0,,4.0,11.0,5.0,3.7,1024.0,900.0,3.0,28.8,,350.0,8192.0,16384.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,12.0,2048.0,4096.0,2021-03-18,Minute of Islands,2,4,0.01979414093428345,0.015555555555555555,0.041648270787343636,0.054773082942097026,,0.4258535314047433,,5,0.0495643391011068
21.0,84.0,88.5,24.0,25.0,11.55,2.5,2.1,3072.0,1626.0,2.5,96.15,1090.0,425.0,8192.0,8192.0,2048.0,4096.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,20480.0,20480.0,2017-05-23,Mirage: Arcane Warfare,2,5,0.1393507521773555,0.10888888888888888,0.14076526857983812,0.26134585289514867,0.16981132075471697,0.8042741725306228,0.42857142857142855,7,0.2286499659176871
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2013-09-04,MirrorMoon EP,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,2048.0,3072.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2015-10-30,Mirrored - Chapter 1,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
,,,,,9.0,3.0,1.75,384.0,650.0,3.0,20.8,,175.0,1024.0,2048.0,,,Windows XP 32-bit,Windows Vista 32-bit,9.0,9.0,8192.0,8192.0,2009-01-16,Mirrors Edge,2,1,,,0.029874908020603386,,,0.2955433932759969,,2,0.09396452357255593
28.0,72.0,71.5,24.0,24.5,11.15,5.0,4.3,1536.0,1375.0,5.0,132.8,525.0,450.0,6144.0,16384.0,2048.0,3072.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,25600.0,25600.0,2016-06-09,Mirrors Edge 2: Catalyst,2,5,0.11243072050673,0.10666666666666667,0.19470198675496692,0.2237871674491393,0.16981132075471697,0.6734427938493615,0.10571428571428572,7,0.18080781048527111
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-10-30,Mirths Magical Quest,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
40.0,64.0,45.0,32.0,22.5,11.5,5.0,3.85,1024.0,950.0,5.0,121.6,,475.0,4096.0,6144.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,20480.0,20480.0,2014-10-30,Miscreated,2,5,0.07046714172604909,0.09777777777777778,0.17821927888153052,0.19874804381846636,0.24528301886792453,0.4519155590304926,,6,0.17326128194705792
40.0,36.0,29.5,16.0,13.5,11.0,5.0,3.65,768.0,1051.0,5.0,67.25,,425.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,2048.0,2048.0,2019-10-31,Mistover,2,5,0.04592240696753761,0.057777777777777775,0.09823399558498896,0.1111111111111111,0.09433962264150944,0.5045608548345061,,6,0.10549585854996733
